idx,abs_rel,sq_rel,rms,log_rms,a1,a2,a3
700,0.14202216,0.03686862,68.06244,0.20953965,79.5135498046875,96.82769775390625,99.58953857421875
701,0.52278924,1057.0394,132.2951,2.4391181,70.31589436970603,94.76831091180867,95.62132536123568
702,0.1571172,1.450547,51.230625,2.9715655,88.67527200405569,93.41730686737121,94.69445852669345
703,0.1313157,0.057743076,76.41868,2.244319,85.5556331633722,89.82503317734162,92.7009848431934
704,0.11334159,0.028249081,53.157917,0.18519542,86.7828369140625,97.4365234375,98.96240234375
705,0.21296804,0.07499144,79.98908,0.27571595,63.63983154296875,91.71142578125,97.15423583984375
706,0.10969754,0.05651131,66.604614,1.2708168,94.6255212677231,98.71559633027523,99.38281901584654
707,0.13154806,0.040167715,105.970184,2.0926993,90.227186191141,95.30397258535346,96.7043194990904
708,0.5806194,605.4776,75.7011,3.1959288,80.9653165170992,90.6427358719379,93.3786078098472
709,0.16626954,1.6338578,73.7028,2.1758876,77.19834044024432,93.60378010833237,97.3128193307979
710,0.11975156,0.028498955,89.94281,0.15221271,91.1285400390625,99.17449951171875,99.652099609375
711,0.15598617,0.13665308,42.419983,1.510049,80.12156100249553,94.10566927446146,97.20746513158902
712,0.05143916,0.03286201,38.69604,2.6864953,97.09534529082855,97.28656839251568,97.38096967056374
713,0.1363609,0.03710242,83.69468,0.24435171,86.260986328125,96.57745361328125,99.01123046875
714,0.116631,0.043185897,49.91996,1.0637373,93.30684313058536,98.95791459228795,99.37072884133708
715,0.14008938,0.037600618,90.728935,1.9568375,83.16154160659336,95.87699855824063,98.32153385982656
716,0.11655237,0.60550356,53.85949,2.7956102,94.30801135123336,95.4294913774285,95.90154987993887
717,0.061958622,0.030864006,27.53148,1.9857152,96.77812373087858,98.02935659169584,98.47995513353574
718,0.25707892,0.3864807,109.38349,0.3330908,67.35687255859375,91.25823974609375,95.87860107421875
719,0.11561193,0.05675461,79.2786,2.384099,96.86310572968554,97.65499271974863,97.97174751577387
720,0.16227838,0.6474034,50.60271,2.558548,77.51054313099041,96.84600638977636,97.29073482428116
721,0.22771433,61.910717,108.05116,1.266939,82.72018905281982,95.92514530242065,98.34259436673692
722,0.074420966,0.012931441,54.349194,0.13140637,95.80535888671875,98.9105224609375,99.468994140625
723,0.16392222,0.07439028,62.198883,0.34150383,78.88336181640625,94.37408447265625,97.42584228515625
724,0.16341074,0.09327625,82.61062,2.949172,82.16219127905411,89.24290985483046,91.68843760941581
725,0.1472075,0.5501919,50.656597,1.1951448,86.45484174917748,97.02652188016498,98.25607439101624
726,0.10605992,0.03568014,53.448273,2.416463,86.93638380835434,95.62463646351709,97.52256619056851
727,0.09832285,0.019582715,43.112698,0.14321956,87.71209716796875,99.9664306640625,100.0
728,0.11524664,0.31260046,57.451874,1.9014835,92.87564528870355,98.1573677732258,98.54867451729649
729,0.27790573,6.9214897,141.07562,3.5573235,80.99450155390868,89.10404547507106,90.93420458469467
730,0.21663447,0.069439344,110.64043,0.27585173,55.69000244140625,88.86566162109375,97.1527099609375
731,0.23544039,0.074689895,160.17062,2.591022,60.691546440920476,95.89126028377251,97.38643138190056
732,0.15407357,0.044090692,125.14959,2.3569276,88.74832800562244,97.88025119590105,97.98680541386112
733,0.053735007,0.0123565495,37.349075,1.617797,98.89687777011721,98.9618831872353,99.0032502708559
734,0.08063333,0.04383343,42.62164,1.927243,97.77987718469532,98.12178059698135,98.25224374114313
735,0.04783613,0.013550041,35.341034,1.5791478,98.96321070234114,99.05685618729096,99.11872909698997
736,0.2171648,24.172438,79.199394,2.518863,90.21832395843265,94.77547907331491,95.72695204499952
737,0.14840771,0.2999291,94.36592,1.6923206,81.38007865908209,95.45600324088922,97.08319970291849
738,0.1030226,0.09094075,56.036354,1.0078644,91.96533329161647,97.70035824351172,98.6812258498506
739,0.09031915,0.042533796,49.315502,2.474473,92.78685700751458,93.25409641926663,93.80530973451327
740,0.2087066,8.640168,102.13616,1.473468,72.83341982355994,92.7531365426295,97.3228731035746
741,0.19461456,23.995153,86.07568,2.3534548,84.30861104437656,93.04492569585064,95.86093283454028
742,0.17338687,17.624546,27.570557,3.2341666,89.50789993416721,92.16754443712969,92.98880842659645
743,0.15457578,2.4105725,54.197124,1.6172668,81.15582712178893,94.81109440481141,97.26638728046323
744,0.06734994,0.059985887,42.178936,1.7665864,96.87408895079524,98.23782838262447,98.36901946810923
745,0.19126834,144.29504,46.46251,2.6127994,85.36995190914884,88.5364157830697,92.67918187612261
746,0.23795302,1.5231287,63.378517,5.4775743,74.0732634259904,81.19465945042481,84.44793760073223
747,0.23824313,499.18192,48.17792,3.2587786,92.5130245334849,94.34687884815762,94.77124183006535
748,0.12420986,1.2160532,50.481644,2.4240987,91.2438058362787,95.6805143598032,96.6111930092535
749,0.15519948,0.042978346,75.26211,1.8851299,86.56441619570612,96.90847088583277,97.9571252461536
750,3.8071253,417599.94,82.99543,4.678074,82.5302515887525,86.1822059719683,88.11482545486203
751,0.10728428,0.06697184,34.543327,3.3191137,86.67451095749374,92.5319899985292,93.8171054566848
752,0.22009972,0.1215563,104.61892,4.8450165,75.17947025332123,85.58255631652777,89.10388645927881
753,0.107957184,0.020588446,44.357437,0.15521947,88.0096435546875,99.072265625,99.76043701171875
754,0.19020417,10.548653,56.594334,1.6168226,91.04436625761606,95.29734832232043,95.87574015275037
755,0.19189607,0.12360747,61.8591,4.750875,86.8391093696222,87.94048343967594,88.85917767599481
756,0.095736355,0.056222945,79.214905,1.4055125,95.19891018206586,98.21431858765487,98.86231844038217
757,0.27201414,0.14466982,79.27328,3.6670933,64.74761962890625,84.86328125,91.1102294921875
758,0.26430318,494.35645,51.840824,2.1181924,87.62628059191803,93.60771200910644,95.5054780876494
759,0.17062877,4.085586,52.72468,1.6130391,83.29641341292253,96.50472631347549,97.96574056851041
760,0.27286777,16.090836,85.58199,1.816825,73.26722499100859,93.06204935861206,96.67916902156229
761,0.47148612,447.64798,102.90468,3.011879,83.59502917838701,91.17301314076998,93.15672362399765
762,0.19846535,4.4128404,47.92033,3.0244603,76.8313458262351,84.98838469877651,90.57766764751433
763,0.049063455,0.004070362,36.592148,0.07810006,99.37744140625,99.896240234375,99.98779296875
764,0.21450813,7.838592,68.289734,0.3570826,73.37828127627697,92.85725206011405,97.45600758305432
765,0.12352718,0.0517882,51.63747,0.30769116,84.69509217433769,94.41154926138444,96.48547185935783
766,0.45590273,89.3377,59.55719,4.0635242,76.22291135969284,87.41093513493557,89.6389411895005
767,0.2679848,0.114762485,175.47418,2.2890909,43.91537239912788,96.84261527280557,97.69050631207774
768,0.2004195,9.565416,103.60159,1.6543212,82.38605898123325,97.49408610629239,98.11859328181674
769,0.64393234,470.14957,63.76481,2.27004,63.30024274482808,82.80497083439006,89.96594326292525
770,0.08789373,0.048822943,42.04556,2.5599737,93.3819451576461,96.09530656259628,96.66221628838451
771,0.19433612,2.806501,64.35059,3.2635758,85.19878186141587,91.61278211171833,93.66109048433525
772,0.13617407,0.046602342,61.80912,2.3404574,85.41584548679543,93.83129680725266,96.30021141649048
773,0.15832314,0.6091821,63.056328,1.7198858,82.83407219759341,95.14249525015833,98.17764407853072
774,0.21099865,1.5021571,103.91936,4.0939713,85.91110495707561,92.40168928274716,93.14594295209083
775,0.38190886,74.14581,167.74438,4.024695,74.85103507586462,87.15215922353953,90.10381473063455
776,0.31290555,0.14289623,178.20076,0.3405093,35.711669921875,89.81475830078125,97.27935791015625
777,0.20997693,2.2853403,73.29616,2.1039088,68.91976952500848,89.15250407527559,95.15324650171888
778,0.09269448,0.028115956,63.570274,2.285964,94.31289131481779,97.16848611334082,97.76047519666078
779,0.16179015,0.11484704,96.64781,2.4634187,84.31558098591549,90.70642605633803,93.72579225352112
780,0.14046216,0.056365244,62.42906,2.7793958,83.16495286096797,90.95245595481853,94.24431294017056
781,0.16964872,0.0707745,75.42664,3.0606945,83.15581854043393,89.88281703213829,92.04316045945006
782,0.13500327,0.52348197,53.650204,2.1781993,94.55830242244649,97.5298920363885,97.99407339867791
783,1.0561084,40205.555,50.404785,1.942633,96.6715976331361,97.14572902442725,97.32969200424822
784,0.12272761,0.032588236,81.830444,0.53253156,88.360595703125,96.97418212890625,98.61907958984375
785,0.06316957,0.008905186,69.57893,0.13559663,96.56982421875,98.6328125,99.64447021484375
786,0.14756864,0.04760527,62.16448,0.22304793,83.099365234375,96.90093994140625,98.321533203125
787,0.15203959,0.04075466,57.489647,0.18832296,80.54351806640625,97.37396240234375,99.554443359375
788,0.46445096,71.28119,96.84413,3.6830635,71.56159889950001,86.21465040607391,90.20131742546494
789,0.27496275,76.9323,61.866726,3.5612643,85.27966415606865,91.69280158044202,93.46339054204222
790,0.3523336,175.42497,92.17632,3.7876334,61.858974358974365,91.96714743589743,93.93279246794873
791,0.306491,92.71863,134.90636,2.9041426,73.48422709437142,85.48183289365758,89.64508191270035
792,0.09629862,0.03335519,57.23866,0.2245421,91.3482666015625,97.05047607421875,98.08502197265625
793,0.11000023,2.2203708,48.510365,2.8877337,95.44698775148257,96.42520645125533,96.72172033475586
794,0.086083554,0.012314234,77.11585,0.13758336,97.210693359375,99.53460693359375,99.920654296875
795,0.1126711,0.22703883,69.29376,2.6941946,94.76428601957517,96.86498269008848,97.14920716331153
796,0.14547065,0.23083046,48.40045,1.2102232,78.33999112294718,96.97567993633011,98.57661049634969
797,0.1339247,0.053896777,55.534992,0.20485348,82.769775390625,98.20404052734375,99.08294677734375
798,0.19722702,0.8062448,197.61258,3.0073745,77.04697484958332,92.73328599723457,93.93848798535073
799,0.1379416,0.101087354,50.05296,4.604005,87.45056846267919,91.6398912506179,92.34429065743944
800,0.15652336,0.076125525,64.59762,3.3830314,75.98645635477745,90.86464613097695,93.59815013626228
801,0.205672,6.6772537,65.80832,1.9049221,86.91843767949455,95.43186387133831,97.06705916140149
802,0.12590325,1.3789817,35.519993,1.5198262,88.38934326666127,97.47186006964127,98.54401166086323
803,0.12407624,0.0397493,47.922226,1.95099,83.2740159164159,93.91754624467289,96.63952831197398
804,0.17019038,0.08298354,49.89258,3.39964,79.09479113817012,86.38381532217149,90.03889734483342
805,0.04121926,0.016145997,34.7107,1.4460293,99.0946992257296,99.16446864630308,99.20190589636688
806,0.13361333,0.026025899,78.44799,0.19555502,92.0318603515625,99.22027587890625,99.99542236328125
807,0.19266401,16.505018,47.42598,2.1491783,78.11902965305762,89.34448600831634,91.10408271388893
808,0.14456405,0.17170918,49.10545,3.607984,85.84556302290494,91.72038586385041,93.18794861244457
809,0.06316252,0.010539604,35.360443,0.088456854,97.2198486328125,99.6490478515625,100.0
810,0.055691212,0.43197718,26.399817,0.4122537,98.90509276933649,99.15705886844316,99.546461021608
811,0.18560725,0.11414163,147.31146,1.8874966,79.06176221457278,94.0058031611008,96.27119865914538
812,0.09729893,0.02934464,67.504395,1.7322009,84.53687213956071,95.77373087455238,98.72465100247027
813,0.14843786,0.048518624,102.31281,1.6382756,85.78462617120275,94.10414940404105,96.83536235579068
814,0.075538546,0.015441625,45.986214,1.5863061,97.84156576774905,98.91132361034673,99.09878921298845
815,0.22301927,1.5210767,68.76846,4.056247,80.62042851431124,86.02977492415155,89.67520402643524
816,0.47418556,7.409964,163.43964,7.35043,32.893138238867465,68.3931118271618,72.92271934921557
817,0.20891914,54.341618,91.54763,1.4843847,94.0466036641534,97.18535703319573,98.03145576745932
818,0.24386524,0.17018044,92.038574,3.2288363,69.25401647301996,82.58119069243055,87.82844257931164
819,0.22071078,0.14266533,75.54794,0.2934421,70.3033447265625,89.02130126953125,94.71282958984375
820,0.083617404,0.015379184,56.121483,0.16447821,89.5782470703125,98.6785888671875,99.7650146484375
821,0.11301445,0.022908865,63.66926,1.4069257,95.46389764032662,98.86517070661608,99.11431878094258
822,0.19055198,0.09644362,92.44662,0.19955297,80.16357421875,96.4691162109375,98.0987548828125
823,0.2051833,1.3240936,66.22485,0.6896488,78.96070975918886,92.84465193884263,95.34260640772649
824,0.07296104,0.009814508,40.73955,0.10654105,96.73309326171875,99.4659423828125,99.81842041015625
825,0.33472434,3.7935076,126.72628,3.6065986,56.37334141577423,83.59769650434431,89.46925304775375
826,0.09154696,0.027328482,64.0003,2.1932247,95.87084022600813,97.9526070423443,98.1781854899349
827,0.12919699,0.15021318,119.957016,3.523037,84.46464072706618,89.46489132432298,90.95343902968742
828,1.0634078,33359.438,71.86563,3.5070827,81.08975541373077,88.09532593057145,92.0149776810418
829,0.128911,0.027609095,75.1188,0.17521836,87.20703125,97.98126220703125,98.931884765625
830,0.11759482,18.964972,38.764954,1.7910872,96.51333038237597,98.51714392727025,98.6090775988287
831,0.32848904,240.29684,87.95334,1.9985379,75.58235283353767,94.6934070156819,96.4171348057604
832,0.13919689,0.041453246,42.31175,0.21557562,84.26971435546875,96.49658203125,99.38812255859375
833,0.116669044,0.037603233,59.39837,2.0782182,86.86088913026612,95.59120179998447,97.52890061292575
834,0.11400553,0.035132114,41.492077,0.37705073,86.01837158203125,92.39654541015625,97.3663330078125
835,0.082195915,0.028412193,52.128426,1.7335439,95.11032028469751,98.79893238434164,98.87900355871886
836,0.96651286,5009.197,102.86853,4.1009593,62.19020051131442,74.57161571129751,82.1039954362019
837,0.16128719,0.99939156,45.676235,2.0189795,81.10188467997762,94.07538719910431,96.2664054238975
838,0.32324967,3.9792666,108.433495,4.519967,60.501365900690985,83.49670576892174,87.09946970914349
839,0.12699571,0.023958215,59.46672,0.16597164,73.56719970703125,99.98321533203125,100.0
840,0.11498124,0.021848144,42.001118,0.20606129,87.8570556640625,99.0631103515625,99.6337890625
841,0.13299006,0.26170483,54.863304,2.2319627,87.29495330036889,94.8708892551605,96.6250686759281
842,0.1373237,0.5999134,80.058426,2.7072055,88.73834539872117,97.20289569307907,97.36063772851469
843,0.16606058,0.13430698,56.905666,2.2698734,79.07370990709975,93.88689224927104,95.73303044687054
844,0.25305596,23.32793,58.311993,4.237776,83.12899270826611,85.68432599858036,87.79441182164291
845,0.48336425,56.049213,86.7705,3.9072776,44.231544977813634,71.40130946101095,86.04275917708753
846,0.13620493,0.1800345,67.4956,0.8151152,84.1860826343585,94.91767629698664,97.49922336129234
847,0.12372778,0.161411,50.778843,2.4020834,91.78851304434083,96.21664517408988,97.05187977383196
848,0.08512755,0.025093302,49.285385,1.7237288,94.70074066471665,97.25457997639452,98.44511725765895
849,0.09809088,0.024596445,83.303566,0.18059765,95.48797607421875,97.6715087890625,98.3306884765625
850,0.10451631,0.021257412,67.58381,0.1530761,87.469482421875,98.272705078125,99.53765869140625
851,0.2380778,11.496887,81.18381,2.6957302,83.06624633302684,90.26008143964272,93.44542230395376
852,0.11740268,0.029034343,56.719494,0.22847395,84.3536376953125,94.98138427734375,98.0255126953125
853,0.7745225,62.14423,326.3306,0.34264192,10.390940212739944,24.066206137669642,82.36489790927986
854,0.18531872,5.1542783,75.75168,2.8360472,80.97457296622729,91.75961313470088,95.07448716948757
855,0.14953732,0.091530435,68.154945,0.32744882,83.2733154296875,92.5872802734375,95.660400390625
856,0.052152004,0.01958348,41.45033,0.13016413,92.9473876953125,97.35107421875,99.4415283203125
857,0.37807196,443.56824,53.809895,2.0105028,75.76807112485504,92.60919984538076,95.52841128720526
858,0.37807196,443.56824,53.809895,2.0105028,75.76807112485504,92.60919984538076,95.52841128720526
859,0.68653256,265.85995,94.563354,0.6618171,70.26362038664324,88.85458852296172,93.31856040345382
860,0.27463233,0.10988299,175.73233,0.30328688,50.429541466392,94.12527656977187,97.1847104600595
861,0.14707722,0.3852818,56.215805,3.0925665,80.19296051456138,87.6969805252814,91.88493835983562
862,0.15661167,0.07332287,38.863903,3.085266,76.55581216320246,87.46574287913779,92.17397998460353
863,0.11374787,0.08243115,83.135956,0.21357574,86.07732273838631,96.96821515892421,99.10299511002445
864,0.111253336,0.04114773,68.34962,2.5027354,93.40459980882898,96.16877670054426,96.67011294695979
865,0.20126124,13.727948,51.382687,4.6858454,86.84310804725118,89.45508712370527,90.22413136106974
866,0.26017714,5.1332507,94.46074,1.5855995,76.0470444478387,88.704750267298,93.66580113028868
867,0.06092668,0.007007971,35.65297,0.106634386,97.613525390625,99.74212646484375,99.9420166015625
868,0.06240789,0.008822847,65.72411,0.10912932,94.64874267578125,99.63531494140625,99.859619140625
869,0.12810704,0.028194472,54.676895,0.15387969,86.90643310546875,99.371337890625,99.92523193359375
870,0.15131494,0.07469175,40.06245,0.3547042,86.38763427734375,91.46270751953125,97.69134521484375
871,0.11168379,0.018362446,83.114655,0.23763198,92.79937744140625,99.0081787109375,99.78485107421875
872,0.37049127,172.70952,79.85467,3.7103508,82.21308607417774,86.52204338698391,89.46990902729182
873,0.16825718,0.10462051,81.248146,0.35637474,80.5206298828125,86.99798583984375,92.55828857421875
874,0.45376167,747.48615,161.35602,4.0581393,66.35440589870663,85.06386236351182,89.84648857729965
875,0.23988107,138.00037,81.72771,4.5543957,88.90406018136851,90.51679719703215,91.37726710634789
876,0.3007321,0.233406,95.42406,0.64033836,68.03436279296875,84.31549072265625,91.92657470703125
877,0.07025138,0.008242127,31.156963,0.08729598,98.5107421875,99.89013671875,100.0
878,0.15810509,0.055385657,77.28005,2.812257,91.2387190943235,94.0689581516225,95.53747841720217
879,0.27936313,167.05939,49.46451,1.4021589,86.05926581158779,96.77841662980981,97.80804953560371
880,0.059459183,0.16235434,31.006254,2.046614,96.83323833048325,97.116663499905,97.37792133764013
881,0.07581451,0.0074368548,43.95673,0.09312497,100.0,100.0,100.0
882,0.09718804,0.019631445,61.145634,0.14527579,91.81060791015625,99.053955078125,99.87030029296875
883,0.08506434,0.026293838,53.03349,1.8323283,91.51553796815513,96.50419159430619,97.6950919900227
884,0.13112102,0.0689473,89.53451,0.23151779,86.53411865234375,95.69091796875,97.82867431640625
885,0.22159897,3.7983017,64.21186,3.4515462,77.34295873289516,86.56394785044715,91.70348022842366
886,0.5027826,1594.4843,114.63118,3.6328034,70.57908641554457,88.24356570649395,90.75123572524288
887,0.6041426,135.14182,117.151855,4.739395,66.56910110378391,75.4505060478894,80.69259794759671
888,0.1393344,0.06844106,56.30549,0.23770703,85.308837890625,95.2606201171875,97.79205322265625
889,0.15343654,0.15762228,88.83896,0.7487537,86.72444837794121,96.37592699972534,98.07733390301217
890,0.085452326,1.3361467,32.642365,2.2062109,93.86034972046153,97.52068924499125,97.7653916087481
891,0.08756799,0.040466174,26.403996,2.8479738,93.59158826784726,95.70717052731442,96.01391414341055
892,0.95398986,253.45244,52.24122,4.786479,71.68347761628677,77.43361660445291,81.70650994096313
893,0.6547321,8294.617,97.29013,2.426183,80.54266790388122,87.84756663360317,91.0424599238473
894,0.07347588,0.015608567,28.531736,0.1419243,94.7845458984375,98.9501953125,99.4049072265625
895,0.18554723,3.2855747,66.74722,2.2473528,85.79574116819786,89.78552975526239,93.26474769555314
896,0.17646208,0.19391139,75.24214,0.2607519,80.73495299719204,93.84232694420706,97.39195458429984
897,0.40663412,617.76904,112.371796,2.6818979,55.05848268635096,89.721224823165,94.21183214929651
898,0.07482477,0.029154573,56.83643,0.13336304,94.92034912109375,98.1475830078125,99.37591552734375
899,0.2374069,1.792631,55.587055,6.5245113,81.77828571428572,83.06057142857142,83.61142857142858
900,0.06248977,0.014664239,49.640766,0.14610562,95.12481689453125,97.4517822265625,98.74420166015625
901,0.28163677,24.946756,114.342,1.7210387,80.01942533387293,94.69040874140025,96.57466612707407
902,0.2008627,0.116920054,84.33493,4.155504,79.21889330479975,82.3907062060532,85.38061754815041
903,0.07081853,0.24383704,57.15107,2.4322486,95.71491517955496,96.84677241683191,97.19927296761401
904,0.17516145,14.753713,75.21544,2.5846567,88.28481650560266,92.52781565581708,94.87757158949428
905,0.19888574,0.41006288,88.62633,1.5271105,83.49051316948203,92.87486990633256,95.38867984949164
906,0.18334907,53.24022,28.271303,2.3498254,93.79923342817504,96.2800103463682,96.60451007595174
907,0.112996995,0.03499993,79.84975,0.22036749,86.5631103515625,95.14007568359375,98.39324951171875
908,0.21085706,3.1711342,61.808968,1.7766107,83.63653054667299,91.86187059165532,94.42463929986688
909,0.10888688,0.01920982,55.632584,0.18867289,91.79229736328125,98.7823486328125,99.15313720703125
910,0.6294726,136.957,95.11294,1.5750458,71.00121070941442,82.85543516574458,88.00478153591516
911,0.19191079,4.322202,73.88221,1.1635593,78.53935426746355,92.39161369889005,97.41011289251495
912,0.10599573,0.05980734,55.337784,0.1777607,92.486572265625,97.74932861328125,98.602294921875
913,0.25197637,1.6982073,101.52033,2.5716956,76.61127685461425,85.50309171819531,89.29148819146985
914,0.21719134,0.5321512,89.9801,0.28950244,78.52870265816217,94.5234534745323,97.44865260780664
915,0.24860689,3.760911,78.61071,2.8902633,78.09375270773764,90.47396239493978,92.46165843514427
916,0.14011477,1.5382708,47.287235,0.72942114,88.7431543099084,95.71080123337475,98.02107782226518
917,0.35690436,164.31621,101.5471,4.6849427,83.44250730625818,89.25728106419429,90.40276798011354
918,0.17163289,0.11095466,59.03333,4.257723,77.79902083407784,86.63474252224565,90.15116320623235
919,0.35729873,97.57933,53.761036,3.4109075,73.38894071594505,90.43150597230606,92.46922387459072
920,1.214972,1200.9393,94.13444,3.5496557,72.50931098696462,75.7991930477964,80.37709497206704
921,0.079564154,0.03999346,21.808968,3.18881,95.81963820514693,96.01197867212036,96.12397438706694
922,0.1767777,0.08179601,118.41935,1.9960436,81.09588027452503,93.08322696413045,95.9117228111068
923,0.47611338,250.53055,104.09848,4.128542,66.522421915896,77.55714534985168,82.21427325074157
924,0.17361748,0.17269495,69.37405,1.0332533,77.14540342035309,93.96290776109771,97.77354373780366
925,0.13346809,0.05040393,57.288708,0.19616164,88.1622314453125,96.31805419921875,98.24371337890625
926,0.8378095,3339.8137,105.69936,6.0664124,63.854643772320976,71.71162809467121,76.21315146990577
927,0.13922054,7.2682858,47.4376,2.415736,89.75817923186344,95.62391338707128,96.40034771613719
928,0.118272126,0.038337216,55.582264,0.16591571,89.20135498046875,97.900390625,98.9959716796875
929,0.1585826,19.244696,26.647774,1.3210402,93.77898427779662,97.03815017693537,97.85576938613926
930,0.6992376,5703.441,104.38851,2.600756,77.31169783019993,85.20172493139478,89.4168981915492
931,0.5245282,520.47473,92.05649,1.221899,77.74897786006326,87.73586361181826,92.31813623389648
932,0.52398914,519.45984,90.90333,2.377504,75.67341264198936,85.23942682907563,88.56659873295733
933,0.18231137,3.8048003,61.87714,1.5193427,76.8354649425016,88.82281687038872,93.6948416631271
934,2.1807396,181711.97,74.1066,3.6383312,78.07852259110454,82.96856276873193,87.40572354972862
935,0.07152093,0.08682737,43.448368,1.1433626,94.88856959432607,97.40148573874232,98.25746690715661
936,0.093971536,0.019329984,60.997166,0.19707581,92.80548095703125,98.5076904296875,99.29046630859375
937,0.23605672,19.52617,75.47093,3.8092642,66.17276264591439,79.46459143968872,88.7284046692607
938,0.083074376,0.016756682,40.329952,0.1288411,91.7877197265625,98.75335693359375,99.80621337890625
939,0.51084244,173.54291,72.22411,2.9235842,69.50991044999813,87.8320656450223,92.50814942485668
940,0.21385583,0.084709354,104.91887,0.26417252,58.1787109375,90.960693359375,98.895263671875
941,0.23727342,19.889933,59.327694,0.4115185,75.75581217263453,88.0938524213557,94.50179189512053
942,0.08112851,2.6238742,50.888756,1.9138364,94.58211143695014,97.69794721407624,98.44208211143695
943,0.14719719,0.080412,63.924973,0.20433298,84.65423583984375,97.63641357421875,98.59466552734375
944,0.61895216,1325.8218,81.04373,1.9942093,80.0189161733282,90.69779661610677,93.59127053630854
945,0.21246305,0.09324869,69.10824,0.2154317,69.85321044921875,92.04864501953125,99.04022216796875
946,0.06093391,0.057133712,37.7279,1.8911252,98.32105214065851,98.6419177315549,98.72773062214347
947,0.21838592,10.397258,156.41049,3.6443644,81.25990808499736,87.16872968342167,89.41856554948838
948,0.1540088,0.06785978,55.238014,0.39231107,77.93293957846863,90.97874028966928,96.07160844283686
949,0.115018986,0.02429157,73.75856,0.14804012,87.12310791015625,98.8525390625,99.9603271484375
950,0.18371922,0.09049231,83.10646,4.3323784,91.16269119691945,92.21307091667558,92.27938816985774
951,0.3799328,370.69397,104.07786,3.4638705,71.29041317092006,85.8742584336715,90.89233685540773
952,0.2134218,10.247405,76.020996,2.9545376,78.10159269892696,87.75402184547772,91.3019070685037
953,0.6920308,370.01746,86.33712,0.6999666,54.984810399864294,72.16370842136105,82.85965426311164
954,0.18171862,1.1184595,53.08008,3.5134587,82.37976172966613,86.3740466034921,89.95020276091022
955,0.16168809,1.5292783,72.49557,2.2226603,80.9887535145267,95.59668853483286,96.54170571696345
956,0.0739686,0.0131886,59.635178,0.15702453,95.75653076171875,97.58148193359375,98.80218505859375
957,0.25516683,242.57918,70.081474,1.0742375,82.02669471209614,92.55146387862104,96.34532997200613
958,0.4109415,44.1045,52.53386,4.5911636,65.20358306188925,80.84201954397395,84.94462540716611
959,0.076962255,0.009782285,38.942585,0.16581284,97.09014892578125,99.99847412109375,100.0
960,0.12184288,0.20000865,47.30694,0.1971931,92.13409423828125,96.1456298828125,97.833251953125
961,0.20957386,1.0779682,77.46166,2.902096,72.11331621677884,86.81215737977934,92.51266393727015
962,0.08793399,0.09289625,48.46395,1.5922085,96.47215370634818,98.2052447098533,98.61579903933533
963,0.18020183,0.9631901,76.131386,2.0293505,85.06803436503955,91.1967900076043,93.94405164463572
964,0.22319809,0.10586647,99.86748,1.0290986,70.8099365234375,88.043212890625,94.7296142578125
965,0.17889377,0.05742131,63.946583,0.2591761,74.3255615234375,94.354248046875,97.430419921875
966,0.31387085,895.0668,43.41536,0.5303393,93.242539371285,97.15056069612109,98.42055272994669
967,0.17128639,10.19887,34.965355,2.7360072,92.05401106617708,94.48044806172693,95.12682109680367
968,0.25177872,3.8096523,65.13664,1.7957748,75.0394436530184,87.40253971171667,93.73343749521314
969,0.12020393,0.819038,51.952408,1.6905066,89.59648275517512,94.6192149482905,96.59599980015653
970,0.17347838,10.494033,24.456694,3.140567,86.20727760675665,88.91467361275555,91.05059594285262
971,0.24148639,352.5098,57.618336,1.4769632,82.85655711852647,93.87497634517126,96.6189364788999
972,0.056800373,0.0058331876,21.8264,0.10651553,99.17144775390625,100.0,100.0
973,0.35859007,9.181686,65.8681,3.3777533,64.46202381141109,79.66676706986478,88.0071022051713
974,0.21045148,0.8928066,128.21262,2.804689,74.57115654601493,87.02415723991028,91.8410818312382
975,0.18012756,0.18180314,47.404343,1.7313274,73.64662412866969,88.73985065126605,94.76813686678155
976,0.113139585,0.031949595,57.239216,0.17876992,87.50457763671875,96.57745361328125,98.7457275390625
977,0.26800823,134.78462,52.81608,1.787291,70.4300899427637,89.04006541291906,95.96729354047424
978,0.10084742,0.02521433,56.729847,0.22174716,82.16400146484375,94.68841552734375,98.095703125
979,0.08727519,0.015016786,59.07477,0.12640691,91.71142578125,98.69842529296875,99.395751953125
980,0.07982525,0.0315605,49.801456,2.7645836,96.03755089730056,96.8217463429347,96.9800935002262
981,0.12668806,0.037501767,51.25234,0.7499655,86.99188232421875,97.29766845703125,98.83880615234375
982,0.12370308,0.07575851,102.57981,0.24181387,88.66119384765625,95.57037353515625,96.63238525390625
983,0.2829757,5.5140123,84.736015,2.5374272,85.79645843967177,89.84451686363815,91.2560367505595
984,0.15370293,0.23645714,42.450153,3.346559,80.25388310149086,88.95733266795584,92.18545318445511
985,0.18037774,0.11716868,119.67525,0.23915036,86.68060302734375,96.2493896484375,97.2564697265625
986,0.058491603,0.007017537,49.946186,0.09109038,97.97821044921875,99.4659423828125,99.78485107421875
987,0.18552116,6.0382824,66.123375,4.300143,88.29227996395313,89.89373685791529,90.93571643136077
988,0.27322742,27.60131,67.90543,0.9767395,82.29228977111734,90.44013474797721,96.1307181311589
989,0.39002898,21.449322,68.90718,1.9848002,66.91985787603633,83.88787998420845,92.26056060007896
